created_at,number,state,label_bug,label_more_info_needed,label_feature_request,label_help_wanted,num_comments,num_commenters,reaction_eyes,reaction_rocket,reaction_thinking_face,reaction_thumbs_up,reaction_heart,reaction_tada,reaction_thumbs_down,reaction_smile
2018-11-19,3711,closed,FALSE,TRUE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-11-19,3712,closed,FALSE,TRUE,FALSE,FALSE,4,4,0,0,1,0,0,0,0,0
2018-11-19,3713,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-11-19,3714,open,FALSE,FALSE,TRUE,FALSE,4,2,0,0,0,1,0,0,0,0
2018-11-20,3715,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2018-11-20,3716,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-11-21,3717,closed,FALSE,TRUE,FALSE,FALSE,4,3,0,0,0,0,0,0,0,0
2018-11-21,3718,closed,FALSE,FALSE,FALSE,TRUE,1,1,0,0,0,1,2,1,0,0
2018-11-21,3719,closed,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0
2018-11-21,3720,closed,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,0,0,0,0,0
2018-11-22,3721,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2018-11-22,3722,open,FALSE,FALSE,FALSE,FALSE,9,5,0,0,0,2,0,0,0,0
2018-11-22,3723,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-11-22,3724,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-11-23,3725,closed,FALSE,TRUE,FALSE,FALSE,3,3,0,0,0,0,0,0,0,0
2018-11-23,3726,closed,FALSE,FALSE,FALSE,FALSE,9,7,0,0,0,0,0,0,0,0
2018-11-23,3727,closed,FALSE,FALSE,FALSE,FALSE,10,7,0,0,0,0,0,0,0,0
2018-11-23,3728,closed,FALSE,FALSE,TRUE,FALSE,12,3,0,0,0,0,0,0,0,0
2018-11-23,3729,closed,FALSE,TRUE,FALSE,FALSE,4,3,0,0,1,0,0,0,0,0
2018-11-23,3730,closed,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,0,0,0,0,0
2018-11-24,3731,open,TRUE,FALSE,FALSE,FALSE,12,5,0,0,0,1,0,0,0,0
2018-11-25,3732,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-11-25,3733,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2018-11-25,3734,closed,FALSE,TRUE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2018-11-26,3735,closed,FALSE,FALSE,FALSE,FALSE,8,4,0,0,0,0,0,0,0,0
2018-11-26,3736,closed,FALSE,TRUE,FALSE,FALSE,18,4,0,0,0,0,0,0,0,0
2018-11-26,3737,closed,FALSE,TRUE,FALSE,FALSE,4,3,0,0,0,0,0,0,0,0
2018-11-26,3738,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,0,0,0,0,0
2018-11-26,3739,closed,FALSE,TRUE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2018-11-26,3740,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,3,0,0,0,0
2018-11-26,3741,closed,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-11-27,3742,closed,TRUE,FALSE,FALSE,TRUE,4,2,0,0,0,0,0,0,0,0
2018-11-27,3743,closed,FALSE,FALSE,TRUE,TRUE,21,8,0,0,0,1,0,0,0,0
2018-11-27,3744,closed,FALSE,FALSE,FALSE,TRUE,6,6,0,0,0,0,0,0,0,0
2018-11-27,3745,closed,FALSE,FALSE,FALSE,TRUE,9,7,0,0,0,1,1,0,0,0
2018-11-27,3746,open,FALSE,FALSE,FALSE,FALSE,8,3,0,0,0,0,0,0,0,0
2018-11-28,3747,closed,FALSE,TRUE,FALSE,FALSE,2,1,0,0,0,0,0,0,0,0
2018-11-28,3748,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-11-28,3749,closed,FALSE,TRUE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-11-28,3750,open,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,0,0,0,0,0
2018-11-28,3751,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-11-28,3752,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2018-11-29,3753,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,2,0,0,0,0
2018-11-29,3754,closed,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2018-11-29,3755,closed,TRUE,FALSE,FALSE,FALSE,11,3,0,0,0,2,0,0,0,0
2018-11-29,3756,closed,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2018-11-30,3757,closed,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2018-11-30,3758,closed,FALSE,TRUE,FALSE,FALSE,6,3,0,0,0,0,0,0,0,0
2018-11-30,3759,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-11-30,3760,closed,TRUE,FALSE,FALSE,TRUE,6,4,0,0,0,1,0,0,0,0
2018-11-30,3761,closed,FALSE,FALSE,FALSE,FALSE,6,6,0,0,0,0,0,0,0,0
2018-12-01,3762,open,FALSE,FALSE,TRUE,FALSE,12,5,0,0,0,0,0,0,0,0
2018-12-01,3763,closed,FALSE,TRUE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2018-12-02,3764,closed,FALSE,TRUE,FALSE,FALSE,3,3,0,0,0,0,0,0,0,0
2018-12-02,3765,closed,FALSE,FALSE,FALSE,FALSE,5,3,0,0,0,0,0,0,0,0
2018-12-02,3766,open,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2018-12-02,3767,open,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2018-12-03,3768,closed,TRUE,FALSE,FALSE,TRUE,3,3,0,0,0,0,0,0,0,0
2018-12-03,3769,closed,FALSE,TRUE,FALSE,FALSE,3,3,0,0,0,0,0,0,0,0
2018-12-03,3770,closed,FALSE,TRUE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2018-12-03,3771,closed,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,0,0,0,0,0
2018-12-03,3772,closed,FALSE,FALSE,TRUE,FALSE,6,3,0,0,0,0,0,0,0,0
2018-12-03,3773,open,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,0,0,0,0,0
2018-12-04,3774,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-04,3775,closed,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2018-12-05,3776,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-05,3777,open,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,0,0,0,0,0
2018-12-05,3778,closed,FALSE,FALSE,TRUE,FALSE,2,2,0,0,0,0,0,0,0,0
2018-12-05,3779,closed,FALSE,TRUE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-05,3780,closed,FALSE,FALSE,TRUE,FALSE,3,2,0,0,0,1,0,0,0,0
2018-12-06,3781,closed,FALSE,TRUE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-06,3782,closed,FALSE,TRUE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-06,3783,closed,FALSE,TRUE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-06,3784,closed,FALSE,TRUE,FALSE,FALSE,5,2,0,0,0,0,0,0,0,0
2018-12-06,3785,closed,FALSE,TRUE,FALSE,FALSE,5,3,0,0,0,0,0,0,0,0
2018-12-06,3786,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2018-12-07,3787,closed,FALSE,TRUE,FALSE,FALSE,5,4,0,0,0,0,0,0,0,0
2018-12-07,3788,open,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,0,0,0,0,0
2018-12-07,3789,open,FALSE,FALSE,TRUE,FALSE,5,4,0,0,0,0,0,0,0,0
2018-12-07,3790,closed,FALSE,FALSE,FALSE,FALSE,7,1,0,0,0,0,0,0,0,0
2018-12-07,3791,closed,FALSE,TRUE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-07,3792,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-07,3793,closed,FALSE,FALSE,FALSE,TRUE,5,3,0,0,0,0,0,0,0,0
2018-12-07,3794,closed,FALSE,FALSE,FALSE,FALSE,5,3,0,0,0,0,0,0,0,0
2018-12-07,3795,closed,TRUE,FALSE,FALSE,TRUE,4,3,0,0,0,0,0,0,0,0
2018-12-08,3796,closed,FALSE,TRUE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-08,3797,closed,FALSE,TRUE,FALSE,FALSE,5,2,0,0,0,0,0,0,0,0
2018-12-08,3798,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0,0
2018-12-10,3799,closed,FALSE,FALSE,FALSE,FALSE,5,5,0,0,0,0,0,0,0,0
2018-12-10,3800,closed,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0,0
2018-12-10,3801,closed,TRUE,FALSE,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
2018-12-10,3802,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2018-12-10,3803,closed,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0
2018-12-10,3804,closed,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0
2018-12-10,3805,closed,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0
2018-12-10,3806,closed,FALSE,FALSE,TRUE,FALSE,5,2,0,0,0,0,0,0,0,0
2018-12-10,3807,closed,FALSE,FALSE,TRUE,FALSE,8,7,0,0,0,3,0,0,0,0
2018-12-10,3808,open,FALSE,FALSE,TRUE,FALSE,1,1,0,0,0,0,2,0,0,0
2018-12-10,3809,closed,FALSE,FALSE,TRUE,FALSE,6,5,0,0,0,1,0,0,0,0
2018-12-10,3810,open,FALSE,FALSE,TRUE,FALSE,2,2,0,0,0,0,0,0,0,0
2018-12-10,3811,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-11,3812,closed,FALSE,FALSE,FALSE,FALSE,4,3,0,0,0,1,0,0,0,0
2018-12-11,3813,closed,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2018-12-11,3814,closed,TRUE,FALSE,FALSE,TRUE,24,5,0,0,0,1,0,0,0,0
2018-12-11,3815,closed,FALSE,FALSE,FALSE,FALSE,5,3,0,0,0,0,0,0,0,0
2018-12-11,3816,open,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2018-12-11,3817,closed,FALSE,FALSE,TRUE,FALSE,3,2,0,0,0,0,0,0,0,0
2018-12-11,3818,closed,FALSE,FALSE,FALSE,FALSE,2,1,0,0,0,0,0,0,0,0
2018-12-11,3819,closed,FALSE,FALSE,FALSE,TRUE,6,4,0,0,0,0,0,0,0,0
2018-12-11,3820,closed,FALSE,FALSE,FALSE,FALSE,5,3,0,0,0,0,0,0,0,0
2018-12-11,3821,closed,FALSE,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-12,3822,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2018-12-12,3823,open,FALSE,FALSE,TRUE,TRUE,9,6,0,0,0,1,0,0,0,0
2018-12-12,3824,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2018-12-12,3825,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2018-12-12,3826,open,FALSE,FALSE,TRUE,FALSE,11,11,0,0,0,10,14,0,0,0
2018-12-13,3827,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2018-12-13,3828,closed,FALSE,FALSE,TRUE,FALSE,5,2,0,0,0,0,0,0,0,0
2018-12-13,3829,closed,FALSE,FALSE,FALSE,FALSE,4,2,0,0,0,0,0,0,0,0
2018-12-13,3830,open,FALSE,FALSE,TRUE,TRUE,11,3,0,0,0,0,0,0,0,0
2018-12-14,3831,closed,FALSE,FALSE,TRUE,FALSE,2,2,0,0,0,0,0,0,0,1
2018-12-14,3832,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-14,3833,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-14,3834,closed,TRUE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2018-12-14,3835,closed,FALSE,TRUE,FALSE,FALSE,2,1,0,0,0,0,0,0,0,0
2018-12-15,3836,open,FALSE,FALSE,TRUE,TRUE,11,5,0,0,0,0,0,0,0,1
2018-12-15,3837,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-16,3838,closed,FALSE,TRUE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2018-12-17,3839,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-17,3840,closed,FALSE,FALSE,FALSE,TRUE,7,5,0,0,0,0,0,0,0,1
2018-12-17,3841,closed,FALSE,TRUE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,1
2018-12-17,3842,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2018-12-17,3843,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2018-12-17,3844,closed,TRUE,FALSE,FALSE,TRUE,5,3,0,0,0,0,0,0,0,0
2018-12-18,3845,closed,FALSE,TRUE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2018-12-18,3846,closed,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2018-12-19,3847,open,FALSE,FALSE,TRUE,FALSE,4,3,0,0,0,0,0,0,0,0
2018-12-19,3848,closed,FALSE,TRUE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2018-12-19,3849,closed,FALSE,TRUE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-19,3850,open,FALSE,FALSE,FALSE,FALSE,17,6,0,0,0,0,0,0,0,0
2018-12-19,3851,closed,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2018-12-20,3852,closed,FALSE,FALSE,TRUE,FALSE,71,33,0,2,0,40,7,0,0,0
2018-12-20,3853,closed,FALSE,FALSE,TRUE,TRUE,8,4,0,0,0,0,0,0,0,0
2018-12-20,3854,closed,TRUE,FALSE,FALSE,TRUE,3,3,0,0,0,0,0,0,0,0
2018-12-20,3855,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-20,3856,closed,FALSE,FALSE,TRUE,FALSE,4,3,0,0,0,0,0,0,0,0
2018-12-20,3857,closed,FALSE,FALSE,TRUE,TRUE,7,6,0,0,0,0,0,0,0,0
2018-12-20,3858,closed,FALSE,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-20,3859,closed,FALSE,FALSE,TRUE,FALSE,4,4,0,0,0,0,0,0,0,0
2018-12-21,3860,closed,TRUE,FALSE,FALSE,FALSE,4,2,0,0,0,0,0,0,0,0
2018-12-21,3861,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-21,3862,closed,FALSE,FALSE,TRUE,FALSE,2,1,0,0,0,0,1,0,0,0
2018-12-21,3863,closed,FALSE,FALSE,FALSE,FALSE,14,6,0,0,2,10,2,0,22,0
2018-12-21,3864,closed,FALSE,TRUE,FALSE,FALSE,5,2,0,0,0,0,0,0,0,0
2018-12-22,3865,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2018-12-23,3866,closed,FALSE,TRUE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2018-12-23,3867,closed,FALSE,TRUE,FALSE,FALSE,13,8,0,0,0,0,0,0,0,0
2018-12-23,3868,closed,FALSE,TRUE,FALSE,FALSE,19,8,0,0,0,0,0,0,0,0
2018-12-24,3869,closed,FALSE,TRUE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2018-12-24,3870,closed,FALSE,TRUE,FALSE,FALSE,15,5,0,0,0,0,0,0,0,0
2018-12-25,3871,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2018-12-26,3872,closed,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2018-12-26,3873,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-26,3874,closed,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0,0
2018-12-26,3875,closed,FALSE,FALSE,FALSE,TRUE,8,5,0,0,0,0,0,0,0,0
2018-12-26,3876,closed,FALSE,FALSE,FALSE,TRUE,7,3,0,0,0,0,0,0,0,0
2018-12-26,3877,closed,FALSE,FALSE,FALSE,TRUE,7,2,0,0,0,0,0,0,0,0
2018-12-27,3878,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-27,3879,closed,FALSE,TRUE,FALSE,FALSE,4,3,0,0,0,0,0,0,0,0
2018-12-27,3880,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-29,3881,closed,FALSE,FALSE,TRUE,TRUE,4,3,0,0,0,0,0,0,0,0
2018-12-29,3882,closed,FALSE,TRUE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-29,3883,open,TRUE,FALSE,FALSE,FALSE,4,2,0,0,0,1,0,0,0,0
2018-12-29,3884,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2018-12-30,3885,closed,FALSE,TRUE,FALSE,FALSE,4,2,0,0,0,0,0,0,0,0
2018-12-30,3886,open,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2018-12-31,3887,closed,TRUE,FALSE,FALSE,TRUE,5,2,0,0,0,0,0,0,0,0
2019-01-02,3888,open,FALSE,FALSE,FALSE,FALSE,2,1,0,0,0,0,0,0,0,0
2019-01-02,3889,closed,FALSE,TRUE,FALSE,FALSE,4,2,0,0,0,0,0,0,0,0
2019-01-02,3890,closed,FALSE,FALSE,FALSE,FALSE,15,11,0,0,0,7,0,0,0,0
2019-01-02,3891,closed,FALSE,TRUE,FALSE,FALSE,5,2,0,0,0,0,0,0,0,0
2019-01-03,3892,closed,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2019-01-03,3893,closed,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0,0
2019-01-03,3894,closed,FALSE,TRUE,FALSE,FALSE,7,3,0,0,0,0,0,0,0,0
2019-01-03,3895,closed,FALSE,FALSE,FALSE,FALSE,5,2,0,0,0,0,0,0,0,0
2019-01-03,3896,open,TRUE,FALSE,FALSE,FALSE,5,3,0,0,0,0,0,0,0,0
2019-01-04,3897,open,FALSE,FALSE,TRUE,FALSE,7,5,0,0,0,3,0,0,0,0
2019-01-04,3898,closed,FALSE,FALSE,FALSE,FALSE,5,3,0,0,0,0,0,0,0,0
2019-01-04,3899,closed,FALSE,TRUE,FALSE,FALSE,23,9,0,0,0,5,0,0,0,0
2019-01-05,3900,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2019-01-07,3901,closed,FALSE,TRUE,FALSE,FALSE,3,3,0,0,0,0,0,0,0,0
2019-01-07,3902,closed,TRUE,FALSE,FALSE,TRUE,2,2,0,0,0,0,0,0,0,0
2019-01-08,3903,closed,FALSE,FALSE,FALSE,FALSE,12,3,0,0,0,0,0,0,0,0
2019-01-08,3904,closed,FALSE,FALSE,TRUE,FALSE,4,3,0,0,0,0,0,0,0,0
2019-01-08,3905,closed,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2019-01-08,3906,closed,FALSE,FALSE,FALSE,FALSE,8,3,0,0,0,0,0,0,0,0
2019-01-08,3907,closed,FALSE,FALSE,TRUE,FALSE,2,1,0,0,0,0,0,0,0,0
2019-01-08,3908,closed,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2019-01-08,3909,closed,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0
2019-01-08,3910,closed,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2019-01-09,3911,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2019-01-09,3912,open,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2019-01-09,3913,closed,FALSE,TRUE,FALSE,FALSE,4,2,0,0,0,0,0,0,0,0
2019-01-09,3914,open,FALSE,FALSE,FALSE,FALSE,6,4,0,0,0,0,0,0,0,0
2019-01-09,3915,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,5,0,0,0,0
2019-01-09,3916,closed,TRUE,FALSE,FALSE,TRUE,4,4,0,0,0,0,0,0,0,0
2019-01-10,3917,closed,FALSE,TRUE,FALSE,FALSE,2,1,0,0,0,0,0,0,0,0
2019-01-10,3918,closed,FALSE,TRUE,FALSE,FALSE,2,1,0,0,0,0,0,0,0,0
2019-01-10,3919,closed,FALSE,FALSE,FALSE,FALSE,5,4,0,0,0,0,0,0,0,0
2019-01-10,3920,closed,FALSE,FALSE,FALSE,FALSE,9,4,0,0,0,1,0,0,0,0
2019-01-10,3921,closed,FALSE,FALSE,FALSE,FALSE,3,1,0,0,0,0,0,0,0,0
2019-01-10,3922,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2019-01-10,3923,open,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,1,0,0,0,0
2019-01-10,3924,open,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2019-01-10,3925,open,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2019-01-10,3926,open,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2019-01-10,3927,open,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2019-01-10,3928,open,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2019-01-10,3929,closed,FALSE,FALSE,FALSE,FALSE,5,3,0,0,0,0,0,0,0,0
2019-01-10,3930,open,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,2,0,0,0,0
2019-01-10,3931,closed,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0,0
2019-01-10,3932,closed,FALSE,FALSE,FALSE,TRUE,14,3,0,0,0,0,0,0,0,0
2019-01-11,3933,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2019-01-11,3934,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2019-01-11,3935,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2019-01-11,3936,closed,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2019-01-11,3937,closed,FALSE,TRUE,FALSE,FALSE,6,3,0,0,0,0,0,0,0,0
2019-01-11,3938,open,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2019-01-11,3939,closed,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,4,0,0,0,0
2019-01-11,3940,closed,TRUE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2019-01-13,3941,open,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2019-01-13,3942,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2019-01-13,3943,closed,FALSE,TRUE,FALSE,FALSE,4,3,0,0,0,2,0,0,0,0
2019-01-13,3944,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2019-01-13,3945,closed,FALSE,TRUE,FALSE,FALSE,8,4,0,0,0,0,0,0,0,0
2019-01-13,3946,closed,FALSE,TRUE,FALSE,FALSE,11,6,0,0,0,3,0,0,0,0
2019-01-14,3947,closed,FALSE,TRUE,FALSE,FALSE,7,3,0,0,0,0,0,0,0,0
2019-01-14,3948,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2019-01-14,3949,closed,FALSE,TRUE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2019-01-14,3950,closed,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2019-01-14,3951,closed,FALSE,FALSE,FALSE,FALSE,3,2,0,0,0,0,0,0,0,0
2019-01-14,3952,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2019-01-14,3953,closed,FALSE,TRUE,FALSE,FALSE,19,3,0,0,1,0,0,0,0,0
2019-01-15,3954,closed,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2019-01-15,3955,closed,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,0
2019-01-15,3956,closed,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2019-01-15,3957,closed,TRUE,FALSE,FALSE,TRUE,1,1,0,0,0,0,0,0,0,0
2019-01-15,3958,closed,FALSE,FALSE,FALSE,TRUE,4,2,0,0,0,3,0,0,0,0
2019-01-15,3959,closed,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
2019-01-15,3960,closed,FALSE,FALSE,TRUE,TRUE,7,3,0,0,0,0,0,0,0,0
2019-01-15,3961,closed,FALSE,TRUE,FALSE,FALSE,3,3,0,0,0,0,0,0,0,0
2019-01-16,3962,open,FALSE,FALSE,FALSE,FALSE,7,4,0,0,0,1,0,0,0,0
2019-01-16,3963,closed,FALSE,FALSE,FALSE,FALSE,4,2,0,0,0,0,0,0,0,0
2019-01-16,3964,closed,FALSE,FALSE,FALSE,TRUE,3,2,0,0,0,1,0,1,0,0
2019-01-16,3965,closed,FALSE,FALSE,TRUE,FALSE,4,4,0,0,0,1,0,0,0,0
2019-01-16,3966,closed,FALSE,TRUE,FALSE,FALSE,6,3,0,0,0,2,0,0,0,0
2019-01-16,3967,open,FALSE,FALSE,TRUE,FALSE,4,2,0,0,0,0,0,0,0,0
2019-01-17,3968,closed,FALSE,TRUE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
2019-01-17,3969,closed,FALSE,FALSE,FALSE,TRUE,5,3,0,0,0,1,0,0,0,0
2019-01-17,3970,closed,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,1,0,0
2019-01-17,3971,closed,TRUE,FALSE,FALSE,FALSE,3,1,0,0,0,0,0,0,0,0
2019-01-17,3972,closed,FALSE,TRUE,FALSE,FALSE,2,2,0,0,0,0,0,0,0,0
